MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
ESA02481,FN263177,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Alguacil09b Scut,VTX00049,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Ononis,tridentata,shrubland,deserts and xeric shrublands,gypsophilous vegetation,subtropical,Palearctic,7.8-8.0,0.4-2.1 % (organic matter),5.2-8.1 Âµg g-1 (available P),0.9-1.9 g kg-1 (total N),515,370,Europe,Spain,Alicante,Villena,38deg39.00'N 0deg54.00'W,,NS31,see notes,18S rDNA,Sanger,,Environmental Microbiology,2009,Assessing the diversity of AM fungi in arid gypsophilous plant communities,"Alguacil, M.M.; Roldan, A.; Torres, M.P"
MOA04282,FN377866,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,verrucosa,,cultured spores,,,,,,,,culture,,culture,tropical,Afrotropic,,,,,,,Africa,Kenya,,Central Kisa,0deg0.00' 0deg0.00',MN186,RNL-29,RNL-118,mtLSU,Sanger,,Molecular Phylogenetics and Evolution,2010,"Evolutionary dynamics of introns and homing endonuclease ORFs in a region of the large subunit of the mitochondrial rRNA in Glomus species (arbuscular mycorrhizal fungi, Glomeromycota)","Thiery, O.; Borstler, B.; Ineichen, K.; Redecker, D."
MOA04283,FN377867,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,castanea,,cultured spores,,,,,,,,grassland,Temperate seminatural grassland,temperate grassland,temperate,Palearctic,,,,,,,Europe,France,Aquitaine,,43deg18.00'N 0deg22.00'W,BEG1,RNL-29,RNL-118,mtLSU,Sanger,,Molecular Phylogenetics and Evolution,2010,"Evolutionary dynamics of introns and homing endonuclease ORFs in a region of the large subunit of the mitochondrial rRNA in Glomus species (arbuscular mycorrhizal fungi, Glomeromycota)","Thiery, O.; Borstler, B.; Ineichen, K.; Redecker, D."
MOA04304,FN423704,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,verrucosa,,cultured spores,,,,,,,,culture,,culture,tropical,Afrotropic,,,,,,,Africa,Kenya,,Central Kisa,0deg0.00' 0deg0.00',MN186,GIGA1313,GIGA5.8R,ITS,Sanger,,Molecular Phylogenetics and Evolution,2010,"Evolutionary dynamics of introns and homing endonuclease ORFs in a region of the large subunit of the mitochondrial rRNA in Glomus species (arbuscular mycorrhizal fungi, Glomeromycota)","Thiery, O.; Borstler, B.; Ineichen, K.; Redecker, D."
MOA04305,FN423705,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,verrucosa,,cultured spores,,,,,,,,culture,,culture,tropical,Afrotropic,,,,,,,Africa,Kenya,,Central Kisa,0deg0.00' 0deg0.00',MN186,GIGA1313,GIGA5.8R,ITS,Sanger,,Molecular Phylogenetics and Evolution,2010,"Evolutionary dynamics of introns and homing endonuclease ORFs in a region of the large subunit of the mitochondrial rRNA in Glomus species (arbuscular mycorrhizal fungi, Glomeromycota)","Thiery, O.; Borstler, B.; Ineichen, K.; Redecker, D."
MOA04306,FN423706,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,castanea,,cultured spores,,,,,,,,grassland,Temperate seminatural grassland,temperate grassland,temperate,Palearctic,,,,,,,Europe,France,Aquitaine,,43deg18.00'N 0deg22.00'W,BEG1,GIGA1313,GIGA5.8R,ITS,Sanger,,Molecular Phylogenetics and Evolution,2010,"Evolutionary dynamics of introns and homing endonuclease ORFs in a region of the large subunit of the mitochondrial rRNA in Glomus species (arbuscular mycorrhizal fungi, Glomeromycota)","Thiery, O.; Borstler, B.; Ineichen, K.; Redecker, D."
MOA04307,FN423707,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,castanea,,cultured spores,,,,,,,,grassland,Temperate seminatural grassland,temperate grassland,temperate,Palearctic,,,,,,,Europe,France,Aquitaine,,43deg18.00'N 0deg22.00'W,BEG1,GIGA1313,GIGA5.8R,ITS,Sanger,,Molecular Phylogenetics and Evolution,2010,"Evolutionary dynamics of introns and homing endonuclease ORFs in a region of the large subunit of the mitochondrial rRNA in Glomus species (arbuscular mycorrhizal fungi, Glomeromycota)","Thiery, O.; Borstler, B.; Ineichen, K.; Redecker, D."
MOA03783,FN547552,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,Australasia,,,,,,,Oceania,New Zealand,,,0deg0.00' 0deg0.00',BEG34,SSUmAf,LSUmAr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03782,FN547558,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,Australasia,,,,,,,Oceania,New Zealand,,,0deg0.00' 0deg0.00',BEG34,SSUmAf,LSUmAr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03781,FN547565,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,Australasia,,,,,,,Oceania,New Zealand,,,0deg0.00' 0deg0.00',BEG34,SSUmAf,LSUmAr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03780,FN547566,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,Australasia,,,,,,,Oceania,New Zealand,,,0deg0.00' 0deg0.00',BEG34,SSUmAf,LSUmAr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03779,FN547572,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03778,FN547579,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03777,FN547580,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03776,FN547581,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03775,FN547583,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03774,FN547587,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03773,FN547589,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03772,FN547591,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03771,FN547593,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03770,FN547595,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03769,FN547597,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,rosea,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',DAOM194757,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03768,FN547607,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,gilmorei,,cultured spores,,,,,,,,culture,,culture,temperate,Nearctic,,,,,,,North America,USA,Oregon,Newport,0deg0.00' 0deg0.00',FCPC1145,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03767,FN547614,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,gilmorei,,cultured spores,,,,,,,,culture,,culture,temperate,Nearctic,,,,,,,North America,USA,Oregon,Newport,0deg0.00' 0deg0.00',FCPC1145,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03766,FN547616,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,gilmorei,,cultured spores,,,,,,,,culture,,culture,temperate,Nearctic,,,,,,,North America,USA,Oregon,Newport,0deg0.00' 0deg0.00',FCPC1145,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA03765,FN547620,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,gilmorei,,cultured spores,,,,,,,,culture,,culture,temperate,Nearctic,,,,,,,North America,USA,Oregon,Newport,0deg0.00' 0deg0.00',FCPC1145,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2010,DNA barcoding of arbuscular mycorrhizal fungi,"Stockinger, H.; Kruger, M.; Schussler, A."
MOA08108,FR716575,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00255,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,arable field,temperate,Nearctic,,,,,,558,North America,USA,Nebraska,University of Nebraska Agricultural Research and Development Center near Mead,41deg0.00'N 96deg0.00'W,,NS31,AM1,18S rDNA,Sanger,,"Agriculture, Ecosystems and Environment",2013,Impact of long-term nitrogen fertilization and rotation with soybean on the diversity and phosphorus metabolism of indigenous arbuscular mycorrhizal fungi within the roots of maize (Zea mays L.),"Tian, H.; Drijber, R. A.; Zhang, J. L.; Li, X. L."
MOA00890,FR728621,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,MO-S2,VTX00052,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,chamaedrys,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),102-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Ecology,2011,Arbuscular mycorrhizal fungal communities in plant roots are not random assemblages,"Davison, J.; Opik, M.; Daniell, T.; Moora, M.; Zobel, M."
MOA00891,FR728622,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,MO-S2,VTX00052,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,chamaedrys,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),102-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Ecology,2011,Arbuscular mycorrhizal fungal communities in plant roots are not random assemblages,"Davison, J.; Opik, M.; Daniell, T.; Moora, M.; Zobel, M."
MOA00892,FR728623,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,MO-S3,VTX00049,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,chamaedrys,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),102-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Ecology,2011,Arbuscular mycorrhizal fungal communities in plant roots are not random assemblages,"Davison, J.; Opik, M.; Daniell, T.; Moora, M.; Zobel, M."
MOA00893,FR728624,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,MO-S3,VTX00052,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,chamaedrys,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),102-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Ecology,2011,Arbuscular mycorrhizal fungal communities in plant roots are not random assemblages,"Davison, J.; Opik, M.; Daniell, T.; Moora, M.; Zobel, M."
MOA00933,FR728625,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,MO-S3,VTX00049,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,mirabilis,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),102-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Ecology,2011,Arbuscular mycorrhizal fungal communities in plant roots are not random assemblages,"Davison, J.; Opik, M.; Daniell, T.; Moora, M.; Zobel, M."
MOA00934,FR728626,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,MO-S3,VTX00049,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,mirabilis,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),102-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Ecology,2011,Arbuscular mycorrhizal fungal communities in plant roots are not random assemblages,"Davison, J.; Opik, M.; Daniell, T.; Moora, M.; Zobel, M."
MOA03615,FR750012,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,heterogama,,cultured spores,,,,,,,,culture,,culture,subtropical,Nearctic,,,,,,,North America,USA,Florida,,0deg0.00' 0deg0.00',Att1577-4,SSUmAf2,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03616,FR750015,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,heterogama,,cultured spores,,,,,,,,culture,,culture,subtropical,Nearctic,,,,,,,North America,USA,Florida,,0deg0.00' 0deg0.00',Att1577-4,SSUmAf2,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03617,FR750016,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,heterogama,,cultured spores,,,,,,,,culture,,culture,subtropical,Nearctic,,,,,,,North America,USA,Florida,,0deg0.00' 0deg0.00',Att1577-4,SSUmAf1,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03618,FR750017,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,heterogama,,cultured spores,,,,,,,,culture,,culture,subtropical,Nearctic,,,,,,,North America,USA,Florida,,0deg0.00' 0deg0.00',Att1577-4,SSUmAf2,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03619,FR750018,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,heterogama,,cultured spores,,,,,,,,culture,,culture,subtropical,Nearctic,,,,,,,North America,USA,Florida,,0deg0.00' 0deg0.00',Att1577-4,SSUmAf2,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03620,FR750019,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,heterogama,,cultured spores,,,,,,,,culture,,culture,subtropical,Nearctic,,,,,,,North America,USA,Florida,,0deg0.00' 0deg0.00',Att1577-4,SSUmAf1,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03635,FR750039,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',Att256-18,SSUmAf2,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03636,FR750040,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',Att256-18,SSUmAf1,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03637,FR750041,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',Att256-18,SSUmAf2,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03638,FR750042,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',Att256-18,SSUmAf2,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03639,FR750043,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',Att256-18,SSUmAf1,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03640,FR750044,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',Att256-18,SSUmAf1,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03641,FR750045,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',Att256-18,SSUmAf1,LSUmAr2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03683,FR750134,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,weresubiae,,other,field spores,,,,,,,,,,subtropical,Neotropic,,,,,,,South America,Argentina,Buenos Aires,Tres Arroyas,38deg23.00'S 60deg17.00'W,W2988,SSUmAf1,LR4+2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
MOA03684,FR750135,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,weresubiae,,other,field spores,,,,,,,,,,subtropical,Neotropic,,,,,,,South America,Argentina,Buenos Aires,Tres Arroyas,38deg23.00'S 60deg17.00'W,,SSUmAf1,LR4+2,18S rDNA+ITS+28S rDNA,Sanger,,New Phytologist,2012,Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level,"Kruger, M.; Kruger, C.; Walker, C.; Stockinger, H.; Schussler, A."
