MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA23998,HG975663,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00228,plant roots,,Magnoliidae,Lilianae,Liliales,Melanthiaceae,Paris,quadrifolia,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA23999,HG975664,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00228,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,chamaedrys,successional,Azonal & successional,clearcut,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru 2,58deg58.00'N 26deg7.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24000,HG975665,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00228,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,chamaedrys,successional,Azonal & successional,clearcut,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru 2,58deg58.00'N 26deg7.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24001,HG975666,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00228,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,chamaedrys,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24002,HG975667,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00228,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,chamaedrys,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA00354,HM440249,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00231,plant roots,,Magnoliidae,Lilianae,Dioscoreales,Burmanniaceae,Burmannia ,capitata,grassland,Tropical grasslands & savannas,wet grassland,tropical,Neotropic,3.8,,,,,,South America,French Guiana,,Savane-Roche Virginie,4deg11.47'N 52deg8.57'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2010,15N and 13C natural abundance of two mycoheterotrophic and a putative partially mycoheterotrophic species associated with arbuscular mycorrhizal fungi,"Merckx, V.; Stockel, M.; Fleischmann, A.; Bruns, T.D.; Gebauer, G."
MOA00353,HM440251,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00231,plant roots,,Magnoliidae,Lilianae,Dioscoreales,Burmanniaceae,Burmannia ,capitata,grassland,Tropical grasslands & savannas,wet grassland,tropical,Neotropic,3.8,,,,,,South America,French Guiana,,Savane-Roche Virginie,4deg11.47'N 52deg8.57'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2010,15N and 13C natural abundance of two mycoheterotrophic and a putative partially mycoheterotrophic species associated with arbuscular mycorrhizal fungi,"Merckx, V.; Stockel, M.; Fleischmann, A.; Bruns, T.D.; Gebauer, G."
MOA08761,HQ342700,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Collinsia,sparsiflora,grassland,Subtropical grasslands & savannas,grassland,subtropical,Nearctic,,,,,,,North America,USA,California,Donald and Sylvia McLaughlin Reserve,35deg34.00'N 116deg10.00'W,,NS31,AM1,18S rDNA,Sanger,,PLoS ONE,2013,A common garden test of host-symbiont specificity supports a dominant role for soil type in determining AMF assemblage structure in Collinsia sparsiflora,"Schechter, S. P.; Bruns, T. D."
MOA00391,HQ657090,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora1,VTX00030,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Fragaria,x ananassa,anthropogenic,Anthropogenic ecosystem,pot experiment with arable field soil,temperate,Palearctic,5.97,1.61%,113 mg kg-1 (easily soluble P),0.14%,,,Europe,Sweden,Skane County,Horby,55deg50.00'N 13deg35.00'E,,AML1,AML2,18S rDNA,Sanger,,Microbial Ecology,2011,"Soil, but not cultivar, shapes the structure of arbuscular mycorrhizal fungal assemblages associated with strawberry","Santos-Gonzalez, J.C.; Nallanchakravarthula, S.; Alstrom, S.; Finlay, R.D."
MOA00407,HQ657094,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora1,VTX00030,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Fragaria,x ananassa,anthropogenic,Anthropogenic ecosystem,pot experiment with arable field soil,temperate,Palearctic,5.97,1.61%,113 mg kg-1 (easily soluble P),0.14%,,,Europe,Sweden,Skane County,Horby,55deg50.00'N 13deg35.00'E,,AML1,AML2,18S rDNA,Sanger,,Microbial Ecology,2011,"Soil, but not cultivar, shapes the structure of arbuscular mycorrhizal fungal assemblages associated with strawberry","Santos-Gonzalez, J.C.; Nallanchakravarthula, S.; Alstrom, S.; Finlay, R.D."
MOA00719,JF414171,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00328,plant roots,thallus,Anthocerotidae,,Anthocerotales,Anthocerotaceae,Anthoceros,laminiferus,,,,temperate,Australasia,,,,,,,Oceania,New Zealand,South Island,Greymouth,42deg27.00'S 171deg12.00'E,,NS1,EF3,18S rDNA,Sanger,,Biology Letters,2011,The dawn of symbiosis between plants and fungi,"Bidartondo, M.I; Read, D.J.; Trappe, J.M.; Merckx, V.; Ligrone, R.; Duckett, J.G."
MOA00724,JF414178,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00328,plant roots,thallus,Anthocerotidae,,Notothyladales,Notothyladaceae,Phaeoceros,carolineanus,,,,temperate,Australasia,,,,,,,Oceania,New Zealand,South Island,Denniston,41deg44.00'S 171deg48.00'E,,NS1,EF3,18S rDNA,Sanger,,Biology Letters,2011,The dawn of symbiosis between plants and fungi,"Bidartondo, M.I; Read, D.J.; Trappe, J.M.; Merckx, V.; Ligrone, R.; Duckett, J.G."
MOA00727,JF414179,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00023,plant roots,thallus,Anthocerotidae,,Notothyladales,Notothyladaceae,Phaeoceros,carolineanus,,,,subtropical,Australasia,,,,,,,Oceania,New Zealand,North Island,Spraggs Bush,36deg53.00'S 174deg32.00'E,,NS1,EF3,18S rDNA,Sanger,,Biology Letters,2011,The dawn of symbiosis between plants and fungi,"Bidartondo, M.I; Read, D.J.; Trappe, J.M.; Merckx, V.; Ligrone, R.; Duckett, J.G."
MOA00737,JF414186,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00023,plant roots,thallus,Marchantiidae,,Pallaviciniales,Pallaviciniaceae,Symphyogyna,hymenophyton,,,,,,,,,,,,,,,Mt. Wellington,0deg0.00' 0deg0.00',,NS1,EF3,18S rDNA,Sanger,,Biology Letters,2011,The dawn of symbiosis between plants and fungi,"Bidartondo, M.I; Read, D.J.; Trappe, J.M.; Merckx, V.; Ligrone, R.; Duckett, J.G."
MOA25615,JF906732,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Oryza,sativa,anthropogenic,Anthropogenic ecosystem,experimental field,tropical,Indo-Malay,7.39,6.9 g kg-1 (organic matter),30.2 mg kg-1 (BrayII),3 g kg-1 (total N),,906,Asia,Thailand,Nakhon Nayok Province,Nakhon Ratchasima,14deg97.00'N 102deg10.00'E,,AML1,AML2,18S rDNA,Sanger,,Microbes and Environments,2013,Effect of rice cultivation systems on indigenous arbuscular mycorrhizal fungal community structure,"Watanarojanaporn, N.; Boonkerd, N.; Tittabutr, P.; Longtonglang, A.; Young, J.P.W.; Teaumroong, N."
MOA25618,JF906735,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Oryza,sativa,anthropogenic,Anthropogenic ecosystem,experimental field,tropical,Indo-Malay,7.39,6.9 g kg-1 (organic matter),30.2 mg kg-1 (BrayII),3 g kg-1 (total N),,906,Asia,Thailand,Nakhon Nayok Province,Nakhon Ratchasima,14deg97.00'N 102deg10.00'E,,AML1,AML2,18S rDNA,Sanger,,Microbes and Environments,2013,Effect of rice cultivation systems on indigenous arbuscular mycorrhizal fungal community structure,"Watanarojanaporn, N.; Boonkerd, N.; Tittabutr, P.; Longtonglang, A.; Young, J.P.W.; Teaumroong, N."
MOA25623,JF906740,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Oryza,sativa,anthropogenic,Anthropogenic ecosystem,experimental field,tropical,Indo-Malay,7.39,6.9 g kg-1 (organic matter),30.2 mg kg-1 (BrayII),3 g kg-1 (total N),,906,Asia,Thailand,Nakhon Nayok Province,Nakhon Ratchasima,14deg97.00'N 102deg10.00'E,,AML1,AML2,18S rDNA,Sanger,,Microbes and Environments,2013,Effect of rice cultivation systems on indigenous arbuscular mycorrhizal fungal community structure,"Watanarojanaporn, N.; Boonkerd, N.; Tittabutr, P.; Longtonglang, A.; Young, J.P.W.; Teaumroong, N."
MOA25624,JF906741,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Oryza,sativa,anthropogenic,Anthropogenic ecosystem,experimental field,tropical,Indo-Malay,7.39,6.9 g kg-1 (organic matter),30.2 mg kg-1 (BrayII),3 g kg-1 (total N),,906,Asia,Thailand,Nakhon Nayok Province,Nakhon Ratchasima,14deg97.00'N 102deg10.00'E,,AML1,AML2,18S rDNA,Sanger,,Microbes and Environments,2013,Effect of rice cultivation systems on indigenous arbuscular mycorrhizal fungal community structure,"Watanarojanaporn, N.; Boonkerd, N.; Tittabutr, P.; Longtonglang, A.; Young, J.P.W.; Teaumroong, N."
MOA25626,JF906744,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Oryza,sativa,anthropogenic,Anthropogenic ecosystem,experimental field,tropical,Indo-Malay,7.39,6.9 g kg-1 (organic matter),30.2 mg kg-1 (BrayII),3 g kg-1 (total N),,906,Asia,Thailand,Nakhon Nayok Province,Nakhon Ratchasima,14deg97.00'N 102deg10.00'E,,AML1,AML2,18S rDNA,Sanger,,Microbes and Environments,2013,Effect of rice cultivation systems on indigenous arbuscular mycorrhizal fungal community structure,"Watanarojanaporn, N.; Boonkerd, N.; Tittabutr, P.; Longtonglang, A.; Young, J.P.W.; Teaumroong, N."
MOA02509,JN009173,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Liu2012b Phylo-29,VTX00231,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Elymus,nutans,grassland,Montane grassland,subalpine meadow,temperate,Palearctic,,,,,3500,,Asia,China,Qinghai Province,Walaka,35deg58.00'N 101deg53.00'E,,NS31,AML2,18S rDNA,Sanger,,New Phytologist,2012,Direct and indirect influences of 8-yr of nitrogen and phosphorus fertilization on Glomeromycota in an alpine meadow ecosystem,"Liu, Y.; Shi, G.; Mao, L.; Cheng, G.; Jiang, S.; Ma, X.; An, L.; Du, G.; Johnson, N. C.; Feng, H."
MOA02511,JN009176,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Liu2012b Phylo-38,VTX00030,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Elymus,nutans,grassland,Montane grassland,subalpine meadow,temperate,Palearctic,,,,,3500,,Asia,China,Qinghai Province,Walaka,35deg58.00'N 101deg53.00'E,,NS31,AML2,18S rDNA,Sanger,,New Phytologist,2012,Direct and indirect influences of 8-yr of nitrogen and phosphorus fertilization on Glomeromycota in an alpine meadow ecosystem,"Liu, Y.; Shi, G.; Mao, L.; Cheng, G.; Jiang, S.; Ma, X.; An, L.; Du, G.; Johnson, N. C.; Feng, H."
MOA03464,JN252439,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Early-19,VTX00026,other,spores and hyphae extracted from natural soil,,,,,,,successional,Azonal & successional,sand dune,temperate,Nearctic,,,,,,,North America,USA,Michigan,Wilderness State Park,45deg43.00'N 84deg56.00'W,,AML1,AML2,18S rDNA,Sanger,,Oikos,2012,Arbuscular mycorrhizal fungal communities change among three stages of primary sand dune succession but do not alter plant growth,"Sikes, B.A.; Maherali, H.; Klironomos, J.N."
MOA03458,JN252451,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Early-44,VTX00026,other,spores and hyphae extracted from natural soil,,,,,,,successional,Azonal & successional,sand dune,temperate,Nearctic,,,,,,,North America,USA,Michigan,Wilderness State Park,45deg43.00'N 84deg56.00'W,,AML1,AML2,18S rDNA,Sanger,,Oikos,2012,Arbuscular mycorrhizal fungal communities change among three stages of primary sand dune succession but do not alter plant growth,"Sikes, B.A.; Maherali, H.; Klironomos, J.N."
MOA08623,JN559796,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Helianthus,annuus,anthropogenic,Anthropogenic ecosystem,tall fescue forage field,temperate,Nearctic,,,,,,,North America,Canada,British Columbia,,0deg0.00' 0deg0.00',,NS31,AM1,18S rDNA,Sanger,,Biology and Fertility of Soils,2013,Impact of 12-year field treatments with organic and inorganic fertilizers on crop productivity and mycorrhizal community structure,"Hassan, S. E. D.; Liu, A.; Bittman, S.; Forge, T. A.; Hunt, D. E.; Hijri, M.; St-Arnaud, M."
MOA02647,JQ246046,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00012,plant roots,,Magnoliidae,Lilianae,Dioscoreales,Burmanniaceae,Gymnosiphon,capitatus,,,,tropical,Neotropic,,,,,,,South America,French Guiana,,Savane-Roche Virginie,4deg11.00'N 52deg9.00'W,,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2012,Mycoheterotrophic interactions are not limited to a narrow phylogenetic range of arbuscular mycorrhizal fungi,"Merckx, V. F. T.; Janssens, S. B.; Hynson, N. A.; Specht, C. D.; Bruns, T. D.; Smets, E. F."
MOA02660,JQ246059,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00231,plant roots,,Magnoliidae,Lilianae,Pandanales,Triuridaceae,Sciaphila ,ledermannii,,,,tropical,Afrotropic,,,,,,,Africa,Gabon,,,0deg0.00' 0deg0.00',,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2012,Mycoheterotrophic interactions are not limited to a narrow phylogenetic range of arbuscular mycorrhizal fungi,"Merckx, V. F. T.; Janssens, S. B.; Hynson, N. A.; Specht, C. D.; Bruns, T. D.; Smets, E. F."
MOA02662,JQ246061,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Lilianae,Pandanales,Triuridaceae,Sciaphila ,ledermannii,,,,tropical,Afrotropic,,,,,,,Africa,Gabon,,,0deg0.00' 0deg0.00',,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2012,Mycoheterotrophic interactions are not limited to a narrow phylogenetic range of arbuscular mycorrhizal fungi,"Merckx, V. F. T.; Janssens, S. B.; Hynson, N. A.; Specht, C. D.; Bruns, T. D.; Smets, E. F."
MOA02667,JQ246066,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Lilianae,Pandanales,Triuridaceae,Sciaphila ,ledermannii,,,,tropical,Afrotropic,,,,,,,Africa,Gabon,,,0deg0.00' 0deg0.00',,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2012,Mycoheterotrophic interactions are not limited to a narrow phylogenetic range of arbuscular mycorrhizal fungi,"Merckx, V. F. T.; Janssens, S. B.; Hynson, N. A.; Specht, C. D.; Bruns, T. D.; Smets, E. F."
MOA02668,JQ246067,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Lilianae,Pandanales,Triuridaceae,Sciaphila ,ledermannii,,,,tropical,Afrotropic,,,,,,,Africa,Gabon,,,0deg0.00' 0deg0.00',,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2012,Mycoheterotrophic interactions are not limited to a narrow phylogenetic range of arbuscular mycorrhizal fungi,"Merckx, V. F. T.; Janssens, S. B.; Hynson, N. A.; Specht, C. D.; Bruns, T. D.; Smets, E. F."
MOA02670,JQ246069,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Lilianae,Pandanales,Triuridaceae,Sciaphila ,ledermannii,,,,tropical,Afrotropic,,,,,,,Africa,Gabon,,,0deg0.00' 0deg0.00',,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2012,Mycoheterotrophic interactions are not limited to a narrow phylogenetic range of arbuscular mycorrhizal fungi,"Merckx, V. F. T.; Janssens, S. B.; Hynson, N. A.; Specht, C. D.; Bruns, T. D.; Smets, E. F."
MOA25848,JX025631,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Lopez-Garcia13 Aca029,,plant roots,,Pinidae,,,Taxaceae,Taxus,baccata,shrubland,deserts and xeric shrublands,shrubland,subtropical,Palearctic,7.4,9-15% (org C),5-6 ppm (available P),,1800-2000,600,Europe,Spain,Andalusia,Sierra de Baza Natural Park,37deg37.00'N 2deg97.00'W,,NS31,AML2,18S rDNA,Sanger,,Plant and Soil ,2013,"The influence of environmental degradation processes on the arbuscular mycorrhizal fungal community associated with yew (Taxus baccata L.), an endangered tree species from Mediterranean ecosystems of Southeast Spain","Lopez-Garcia, A.; Hempel, S.; Miranda, J. D.; Rillig, M.; Barea, J. M.; Azcon-Aguilar, C."
MOA25849,JX025632,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Lopez-Garcia13 Aca029,,plant roots,,Pinidae,,,Taxaceae,Taxus,baccata,shrubland,deserts and xeric shrublands,shrubland,subtropical,Palearctic,7.4,9-15% (org C),5-6 ppm (available P),,1800-2000,600,Europe,Spain,Andalusia,Sierra de Baza Natural Park,37deg37.00'N 2deg97.00'W,,NS31,AML2,18S rDNA,Sanger,,Plant and Soil ,2013,"The influence of environmental degradation processes on the arbuscular mycorrhizal fungal community associated with yew (Taxus baccata L.), an endangered tree species from Mediterranean ecosystems of Southeast Spain","Lopez-Garcia, A.; Hempel, S.; Miranda, J. D.; Rillig, M.; Barea, J. M.; Azcon-Aguilar, C."
MOA25850,JX025633,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,,plant roots,,Pinidae,,,Taxaceae,Taxus,baccata,shrubland,deserts and xeric shrublands,shrubland,subtropical,Palearctic,7.4,9-15% (org C),5-6 ppm (available P),,1800-2000,600,Europe,Spain,Andalusia,Sierra de Baza Natural Park,37deg37.00'N 2deg97.00'W,,NS31,AML2,18S rDNA,Sanger,,Plant and Soil ,2013,"The influence of environmental degradation processes on the arbuscular mycorrhizal fungal community associated with yew (Taxus baccata L.), an endangered tree species from Mediterranean ecosystems of Southeast Spain","Lopez-Garcia, A.; Hempel, S.; Miranda, J. D.; Rillig, M.; Barea, J. M.; Azcon-Aguilar, C."
MOA25851,JX025634,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Lopez-Garcia13 Aca285,,plant roots,,Pinidae,,,Taxaceae,Taxus,baccata,shrubland,deserts and xeric shrublands,shrubland,subtropical,Palearctic,7.4,9-15% (org C),5-6 ppm (available P),,1800-2000,600,Europe,Spain,Andalusia,Sierra de Baza Natural Park,37deg37.00'N 2deg97.00'W,,NS31,AML2,18S rDNA,Sanger,,Plant and Soil ,2013,"The influence of environmental degradation processes on the arbuscular mycorrhizal fungal community associated with yew (Taxus baccata L.), an endangered tree species from Mediterranean ecosystems of Southeast Spain","Lopez-Garcia, A.; Hempel, S.; Miranda, J. D.; Rillig, M.; Barea, J. M.; Azcon-Aguilar, C."
