MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA24259,HG975924,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Hepatica,nobilis,successional,Azonal & successional,clearcut,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru 2,58deg58.00'N 26deg7.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24260,HG975925,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Hepatica,nobilis,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24261,HG975926,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Hepatica,nobilis,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24262,HG975927,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Rosanae,Oxalidales,Oxalidaceae,Oxalis,acetosella,successional,Azonal & successional,clearcut,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru 2,58deg58.00'N 26deg7.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24263,HG975928,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Rosanae,Oxalidales,Oxalidaceae,Oxalis,acetosella,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24264,HG975929,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Rosanae,Oxalidales,Oxalidaceae,Oxalis,acetosella,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24265,HG975930,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Lilianae,Liliales,Melanthiaceae,Paris,quadrifolia,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24266,HG975931,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Lilianae,Liliales,Melanthiaceae,Paris,quadrifolia,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24267,HG975932,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,mirabilis,successional,Azonal & successional,clearcut,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru 2,58deg58.00'N 26deg7.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24268,HG975933,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,mirabilis,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24269,HG975934,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00380,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Hepatica,nobilis,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24270,HG975935,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00380,plant roots,,Magnoliidae,Rosanae,Oxalidales,Oxalidaceae,Oxalis,acetosella,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24271,HG975936,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00380,plant roots,,Magnoliidae,Lilianae,Liliales,Melanthiaceae,Paris,quadrifolia,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA24272,HG975937,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00380,plant roots,,Magnoliidae,Lilianae,Liliales,Melanthiaceae,Paris,quadrifolia,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Plant and Soil ,2017,Arbuscular mycorrhizal fungal communities in forest plant roots are simultaneously shaped by host characteristics and canopy-mediated light availability,"Koorem, K.; Tulva, I.; Davison, J.; Jairus, T.; Opik, M.; Vasar, M.; Zobel, M.; Moora, M."
MOA01218,HM215640,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,soil,"no tilled, no fertilized soil sample",,,,,,,anthropogenic,Anthropogenic ecosystem,maize field,subtropical,Palearctic,,,,,100,700,Europe,Italy,Marche,"Agugliano, P. Rosati Experimental Agriculture Station",43deg32.00'N 13deg22.00'E,,NS31,see notes,18S rDNA,Sanger,,Biology and Fertility of Soils,2012,Effects of different management practices on arbuscular mycorrhizal fungal diversity in maize fields by a molecular approach,"Borriello, R.; Lumini, E.; Girlanda, M.; Bonfante, P.; Bianciotto, V."
MOA01219,HM215641,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,soil,"no tilled, no fertilized soil sample",,,,,,,anthropogenic,Anthropogenic ecosystem,maize field,subtropical,Palearctic,,,,,100,700,Europe,Italy,Marche,"Agugliano, P. Rosati Experimental Agriculture Station",43deg32.00'N 13deg22.00'E,,NS31,see notes,18S rDNA,Sanger,,Biology and Fertility of Soils,2012,Effects of different management practices on arbuscular mycorrhizal fungal diversity in maize fields by a molecular approach,"Borriello, R.; Lumini, E.; Girlanda, M.; Bonfante, P.; Bianciotto, V."
MOA01224,HM215646,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,soil,"no tilled, nitrogen fertilized soil sample",,,,,,,anthropogenic,Anthropogenic ecosystem,maize field,subtropical,Palearctic,,,,,100,700,Europe,Italy,Marche,"Agugliano, P. Rosati Experimental Agriculture Station",43deg32.00'N 13deg22.00'E,,NS31,see notes,18S rDNA,Sanger,,Biology and Fertility of Soils,2012,Effects of different management practices on arbuscular mycorrhizal fungal diversity in maize fields by a molecular approach,"Borriello, R.; Lumini, E.; Girlanda, M.; Bonfante, P.; Bianciotto, V."
MOA01225,HM215647,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,soil,"tilled, nitrogen fertilized soil sample",,,,,,,anthropogenic,Anthropogenic ecosystem,maize field,subtropical,Palearctic,,,,,100,700,Europe,Italy,Marche,"Agugliano, P. Rosati Experimental Agriculture Station",43deg32.00'N 13deg22.00'E,,NS31,see notes,18S rDNA,Sanger,,Biology and Fertility of Soils,2012,Effects of different management practices on arbuscular mycorrhizal fungal diversity in maize fields by a molecular approach,"Borriello, R.; Lumini, E.; Girlanda, M.; Bonfante, P.; Bianciotto, V."
MOA01226,HM215648,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,soil,"tilled, nitrogen fertilized soil sample",,,,,,,anthropogenic,Anthropogenic ecosystem,maize field,subtropical,Palearctic,,,,,100,700,Europe,Italy,Marche,"Agugliano, P. Rosati Experimental Agriculture Station",43deg32.00'N 13deg22.00'E,,NS31,see notes,18S rDNA,Sanger,,Biology and Fertility of Soils,2012,Effects of different management practices on arbuscular mycorrhizal fungal diversity in maize fields by a molecular approach,"Borriello, R.; Lumini, E.; Girlanda, M.; Bonfante, P.; Bianciotto, V."
MOA03328,HM753232,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Andropogon,gerardii,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,835,North America,USA,Kansas,Konza Prairie Biological Station,39deg5.00'N 96deg35.00'W,,nu-SSU-0817,nu-SSU-1536,18S rDNA,Sanger,,Mycorrhiza,2011,Analysis of ribosomal RNA indicates seasonal fungal community dynamics in Andropogon gerardii roots,"Jumpponen, A."
MOA00257,HQ258984,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00060,other,soil and roots,unspecified subclass,,,,,,anthropogenic,Anthropogenic ecosystem,community garden,temperate,Nearctic,,,,,,,North America,Canada,Quebec,Montreal,45deg34.00'N 73deg34.00'W,,see notes,see notes,18S rDNA,Sanger,,Molecular Ecology,2011,Molecular biodiversity of arbuscular mycorrhizal fungi in trace metal-polluted soils,"Hassan, S.D.; Boon, E.; St-Arnaud, M.; Hijri, I."
MOA00256,HQ323481,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00060,other,soil and roots,unspecified subclass,,,,,,anthropogenic,Anthropogenic ecosystem,community garden,temperate,Nearctic,,,,,,,North America,Canada,Quebec,Montreal,45deg34.00'N 73deg34.00'W,,see notes,see notes,18S rDNA,Sanger,,Molecular Ecology,2011,Molecular biodiversity of arbuscular mycorrhizal fungi in trace metal-polluted soils,"Hassan, S.D.; Boon, E.; St-Arnaud, M.; Hijri, I."
MOA02444,HQ610613,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Div-2,VTX00062,other,field spores,,,,,,,grassland,Montane grassland,high altitude grassland,boreal,Palearctic,,,,,,,Asia,China,,,0deg0.00' 0deg0.00',,NS31,AML2,18S rDNA,Sanger,,FEMS Microbiology Ecology,2011,Diverse communities ofarbuscular mycorrhizal fungi inhabit sites with very high altitude in Tibet Plateau,"Liu, Y.; He, J.; Shi, G.; An, L.; Opik, M.; Feng, H."
MOA02445,HQ610614,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Div-3,VTX00054,other,field spores,,,,,,,grassland,Montane grassland,high altitude grassland,boreal,Palearctic,,,,,,,Asia,China,,,0deg0.00' 0deg0.00',,NS31,AML2,18S rDNA,Sanger,,FEMS Microbiology Ecology,2011,Diverse communities ofarbuscular mycorrhizal fungi inhabit sites with very high altitude in Tibet Plateau,"Liu, Y.; He, J.; Shi, G.; An, L.; Opik, M.; Feng, H."
MOA00398,HQ657099,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora1,VTX00062,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Fragaria,x ananassa,anthropogenic,Anthropogenic ecosystem,pot experiment with arable field soil,temperate,Palearctic,6.36,2.1%,181 mg kg-1 (easily soluble P),0.17%,,,Europe,Sweden,Skane County,Kristianstad,56deg6.00'N 14deg1.00'E,,AML1,AML2,18S rDNA,Sanger,,Microbial Ecology,2011,"Soil, but not cultivar, shapes the structure of arbuscular mycorrhizal fungal assemblages associated with strawberry","Santos-Gonzalez, J.C.; Nallanchakravarthula, S.; Alstrom, S.; Finlay, R.D."
MOA00392,HQ657105,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora1,VTX00062,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Fragaria,x ananassa,anthropogenic,Anthropogenic ecosystem,pot experiment with arable field soil,temperate,Palearctic,5.97,1.61%,113 mg kg-1 (easily soluble P),0.14%,,,Europe,Sweden,Skane County,Horby,55deg50.00'N 13deg35.00'E,,AML1,AML2,18S rDNA,Sanger,,Microbial Ecology,2011,"Soil, but not cultivar, shapes the structure of arbuscular mycorrhizal fungal assemblages associated with strawberry","Santos-Gonzalez, J.C.; Nallanchakravarthula, S.; Alstrom, S.; Finlay, R.D."
MOA01195,JF683561,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00355,soil,,,,,,,,shrubland,Temperate shrubland,Immature sagebrush steppe,temperate,Nearctic,,,,,1340,,North America,USA,Wyoming,,42deg15.00'N 104deg46.00'W,,AM1,NS31,18S rDNA,Sanger,,Mycorrhiza,2013,Arbuscular mycorrhizal fungal community differs between a coexisting native shrub and introduced annual grass,"Busby, R.R.; Stromberger, M. E.; Rodriguez, G.; Gebhart, D.; Paschke, M. W."
MOA01200,JF683570,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,other,see notes,,,,,,,shrubland,Temperate shrubland,Immature sagebrush steppe,temperate,Nearctic,,,,,1340,,North America,USA,Wyoming,,42deg15.00'N 104deg46.00'W,,AM1,NS31,18S rDNA,Sanger,,Mycorrhiza,2013,Arbuscular mycorrhizal fungal community differs between a coexisting native shrub and introduced annual grass,"Busby, R.R.; Stromberger, M. E.; Rodriguez, G.; Gebhart, D.; Paschke, M. W."
MOA02508,JN009172,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Elymus,nutans,grassland,Montane grassland,subalpine meadow,temperate,Palearctic,,,,,3500,,Asia,China,Qinghai Province,Walaka,35deg58.00'N 101deg53.00'E,,NS31,AML2,18S rDNA,Sanger,,New Phytologist,2012,Direct and indirect influences of 8-yr of nitrogen and phosphorus fertilization on Glomeromycota in an alpine meadow ecosystem,"Liu, Y.; Shi, G.; Mao, L.; Cheng, G.; Jiang, S.; Ma, X.; An, L.; Du, G.; Johnson, N. C.; Feng, H."
MOA02510,JN009174,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Liu2012b Phylo-37,VTX00380,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Elymus,nutans,grassland,Montane grassland,subalpine meadow,temperate,Palearctic,,,,,3500,,Asia,China,Qinghai Province,Walaka,35deg58.00'N 101deg53.00'E,,NS31,AML2,18S rDNA,Sanger,,New Phytologist,2012,Direct and indirect influences of 8-yr of nitrogen and phosphorus fertilization on Glomeromycota in an alpine meadow ecosystem,"Liu, Y.; Shi, G.; Mao, L.; Cheng, G.; Jiang, S.; Ma, X.; An, L.; Du, G.; Johnson, N. C.; Feng, H."
MOA02534,JN009214,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Elymus,nutans,grassland,Montane grassland,subalpine meadow,temperate,Palearctic,,,,,3500,,Asia,China,Qinghai Province,Walaka,35deg58.00'N 101deg53.00'E,,NS31,AML2,18S rDNA,Sanger,,New Phytologist,2012,Direct and indirect influences of 8-yr of nitrogen and phosphorus fertilization on Glomeromycota in an alpine meadow ecosystem,"Liu, Y.; Shi, G.; Mao, L.; Cheng, G.; Jiang, S.; Ma, X.; An, L.; Du, G.; Johnson, N. C.; Feng, H."
MOA02558,JN009263,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,,,,,,,grassland,Montane grassland,subalpine meadow,temperate,Palearctic,,,,,3500,,Asia,China,Qinghai Province,Walaka,35deg58.00'N 101deg53.00'E,,NS31,AML2,18S rDNA,Sanger,,New Phytologist,2012,Direct and indirect influences of 8-yr of nitrogen and phosphorus fertilization on Glomeromycota in an alpine meadow ecosystem,"Liu, Y.; Shi, G.; Mao, L.; Cheng, G.; Jiang, S.; Ma, X.; An, L.; Du, G.; Johnson, N. C.; Feng, H."
MOA02566,JN009288,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,,,,,,,,grassland,Montane grassland,subalpine meadow,temperate,Palearctic,,,,,3500,,Asia,China,Qinghai Province,Walaka,35deg58.00'N 101deg53.00'E,,NS31,AML2,18S rDNA,Sanger,,New Phytologist,2012,Direct and indirect influences of 8-yr of nitrogen and phosphorus fertilization on Glomeromycota in an alpine meadow ecosystem,"Liu, Y.; Shi, G.; Mao, L.; Cheng, G.; Jiang, S.; Ma, X.; An, L.; Du, G.; Johnson, N. C.; Feng, H."
MOA02570,JN009293,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Liu2012b Phylo-21,VTX00062,plant roots,,,,,,,,grassland,Montane grassland,subalpine meadow,temperate,Palearctic,,,,,3500,,Asia,China,Qinghai Province,Walaka,35deg58.00'N 101deg53.00'E,,NS31,AML2,18S rDNA,Sanger,,New Phytologist,2012,Direct and indirect influences of 8-yr of nitrogen and phosphorus fertilization on Glomeromycota in an alpine meadow ecosystem,"Liu, Y.; Shi, G.; Mao, L.; Cheng, G.; Jiang, S.; Ma, X.; An, L.; Du, G.; Johnson, N. C.; Feng, H."
